Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
43405,554240,900000,312500,326940,325000,641000,250000,461750,265750,225000,310000,235250,222000,255000,184000,553940,265000,1172940,355000,414000,261930,725000,630000,683500,399000,795000,461000,289500,400000,365000,583200,299450,626000,1442500,365000,624000,1500000,550000,1250000,862500,283000,226000,450000,612500,310000,296000,199000,237400,288500,643740,429500,263000,,458000,512000,672500,320000,290250,363620,905000,535000
43435,557740,850000,314720,356560,310000,612500,243900,454500,266500,246500,308000,242380,243000,269000,208000,588140,263000,1270500,320000,424900,269060,541000,590000,725000,389950,785000,492990,262950,398000,364500,577000,295000,618500,1500000,365000,640000,1483000,840000,1150000,926000,267500,182500,425000,639000,309000,320000,255000,236450,258950,640000,429000,298000,,453740,500000,716000,317500,305000,359000,850000,530000
43466,536830,826000,324000,376000,335000,595000,217000,460000,270000,225000,325500,240000,219900,265000,228500,566010,260000,1149500,316120,384560,279990,782000,590000,672500,402950,796500,479000,308240,400000,352250,595000,290000,610000,1376500,375000,592500,1450000,725000,1185000,825000,271720,151000,428000,650000,305000,277500,275000,217750,299500,615000,432500,299000,,435000,499450,630000,312000,310000,354450,836000,525000
43497,534120,860000,316000,345450,340000,649480,245000,495000,265000,281000,298000,240000,221000,260000,185000,541390,259000,1290000,369000,377000,269000,765000,593950,625000,382000,792500,495000,258500,410000,360000,600000,298250,625000,1505000,370000,592500,1425000,645000,1170000,927000,285000,224500,425000,625420,310000,292500,224500,243500,299000,620000,424920,256000,,450000,505000,650000,320000,299600,369900,867000,535000
43525,565740,911000,320000,369000,308250,644000,253020,506160,280000,250000,310000,249950,232000,243500,220000,525520,265000,1300000,277500,394500,275000,800000,579000,699000,412500,809500,475000,287500,412000,365000,610000,309950,623800,1637500,355000,629500,1610000,555000,1300000,918000,285000,205000,438500,633750,320000,310000,315000,230000,315000,640000,450000,290000,,465000,517000,645000,325000,310000,374900,940000,545000
43556,603030,940000,336500,360000,340000,679000,216500,524000,271250,241250,305000,250000,240000,262400,200950,544170,271950,1350000,286500,418500,276000,717250,600000,705000,397000,825000,498500,395000,423000,385000,550900,305000,649000,1632500,375000,650000,1601000,760500,1315000,977750,275000,208500,435000,645000,319500,305000,232500,244950,316000,650000,419330,268000,,470000,536450,699450,330730,290000,378240,988000,565000
43586,610940,959000,342750,359000,375000,700360,256850,521380,284900,245000,315000,252000,260000,267000,205000,539480,270000,1400000,295000,388500,285000,564500,639000,725000,420000,845000,514900,350500,420000,385000,600000,315000,650000,1697500,380000,640000,1766500,696000,1335000,935000,285000,235000,446000,666000,335000,319900,243000,248000,310000,659500,469500,311000,,470000,535000,690000,340000,299000,384000,990000,560000
43617,610720,960000,320000,384000,330000,698000,353500,497500,283000,250000,340000,259450,247150,270000,215000,599680,291250,1370000,354500,399000,287000,910000,640500,705750,427500,842000,525000,340000,420000,390000,585500,310000,665000,1762500,386750,640000,1620000,717000,1350000,897000,289900,270250,448000,662500,325500,313000,260000,247500,297000,647000,463500,295000,,480000,545000,699000,340000,310725,379000,960000,569950
43647,607990,950000,312500,374280,325500,660000,275000,510500,284400,268750,334370,263000,254750,249000,225000,611230,297500,1257000,281400,395000,283000,692500,651780,685000,445000,839450,496250,280000,420000,390000,570000,312000,650000,1600000,380000,625000,1562500,695000,1298000,899500,286000,210000,465000,655000,335000,315000,255000,245000,300000,685000,485000,299900,,470000,550000,685000,345250,302999,380000,950000,575000
43678,617410,905500,329000,353150,346360,672750,264180,525000,285000,270000,320000,255500,258450,260000,200000,627690,279000,1230000,330000,413500,278600,712500,632500,699000,415500,810000,500000,345000,420000,386000,609950,315000,650000,1602500,389000,640000,1545000,720000,1190000,875000,294900,210000,459700,712000,335000,309000,281250,250000,302500,661900,465000,298000,,468000,545000,698000,343000,300000,380000,900000,567000
43709,605680,910000,325000,358750,330000,656000,280000,489900,296000,266500,345000,257600,258000,270000,180000,663110,276500,1360000,318000,407500,277250,699750,658000,787500,399000,830000,495000,380000,429450,385000,610410,315000,636750,1540000,385000,655500,1470000,731500,1225000,795000,280000,240000,455000,655750,332750,327500,225500,250000,307000,659250,453500,305000,,460000,545000,695000,340250,294000,385000,880000,570000
43739,605280,925000,322000,358250,356110,681250,247500,490000,287000,245000,325000,262000,251000,275000,162000,647900,299950,1397500,295000,406500,285000,725000,643280,735000,419500,820000,505000,275000,420000,385000,604940,319000,652000,1650000,375500,627000,1560000,632500,1234750,865000,303000,235000,470000,660000,343000,319900,262000,255000,300000,660000,479950,298000,,475000,545000,675000,345000,305000,380000,940000,569900
43770,589770,910000,348500,350000,343500,640000,252500,485000,291500,330000,328190,258000,258000,297500,222500,594840,295500,1270000,410000,400290,275000,556000,720000,669000,458500,822000,489800,275000,425000,385000,595000,315000,659000,1619000,380000,615000,1595000,661500,1259000,875000,285000,242500,462980,650000,326500,325000,259250,240000,275500,660000,446710,319500,,485110,550000,695000,340000,299248,379000,925000,575000
43800,614880,881500,300000,351720,339500,665000,276780,465000,285000,252000,318500,262900,255000,271500,247500,641340,285100,1300000,299900,447000,278800,400000,613250,765000,400000,840000,495000,270500,420000,385000,600000,320000,655000,1450000,391500,615500,1475000,770000,1225000,889000,275000,225000,455500,647500,335000,308250,237500,252000,292000,657000,441000,299850,,477000,550000,700000,342000,282000,385000,908750,575000
43831,575160,875000,335000,355860,343500,614000,227000,442120,289950,315000,308000,252000,247450,253000,239000,617520,334790,1294000,266000,412000,282950,780000,649500,697500,367000,855000,493000,330000,415460,379000,575020,325000,660000,1460000,385000,652500,1422250,675000,1200000,869500,282500,255000,449900,667000,330000,327250,260000,240000,309000,660000,431240,315000,,467000,538500,700000,337500,303200,385000,853000,565000
43862,579770,945000,328000,338750,355000,635250,297000,465000,289950,288250,310390,259000,255000,235000,199000,580690,285000,1347500,327500,467000,285950,700000,700000,659500,420000,880000,509000,321500,428000,398500,595000,329000,670000,1610000,390000,640000,1575000,772750,1350000,897500,291500,219000,470000,640000,339000,318500,265000,252000,297500,649500,447500,315000,,480000,550000,715000,340000,300000,395000,910000,580000
43891,612440,970500,335000,365000,352000,711000,233500,507500,282500,288500,330000,259480,250000,275500,230000,567910,285000,1376000,335000,382810,280000,665000,680000,764000,425000,882000,500000,287500,435000,400000,605000,316000,675000,1655000,395000,619000,1750000,645000,1400000,925000,310000,244000,457950,694000,340000,318050,280000,254480,300000,705000,463500,309440,,495000,556250,690000,350000,311250,399000,1009790,585000
43922,606410,1030000,350000,377500,332250,710000,240000,500000,290000,282000,317000,272000,260900,272000,167000,565170,306500,1365000,330000,395000,273900,801250,660000,750000,460000,861000,510000,252500,435000,400000,614950,325000,671000,1699500,395000,600000,1640000,600000,1388890,949500,288500,260250,482500,657880,350000,300000,217500,252750,299000,675000,460820,328900,,488000,550000,657500,346500,299000,390000,980000,583000
43952,588070,955000,321000,362000,330000,690000,338450,535000,295000,323250,340750,270000,249950,300000,195000,553710,297500,1500000,280000,426000,285000,520150,650000,672500,410000,834550,515000,269000,434480,395000,660500,320000,655000,1627500,415000,632500,1650000,637500,1365000,850000,297000,230000,482000,675000,350000,342550,290000,255250,319000,681250,443000,320000,,464900,535000,678500,350000,299000,395740,965000,565000
43983,626170,976000,337500,390000,363000,750500,242000,510000,313950,295000,317000,275000,265000,322500,225000,619320,300000,1490000,370400,425000,300000,720000,740000,725000,433750,870000,515000,305000,450000,417000,586400,325000,678000,1805000,415000,645500,1735000,671750,1382000,905000,295000,213500,496750,708800,355000,341000,240000,270000,305000,700000,475000,328950,,486250,553000,736500,365000,311500,410000,1000000,588000
44013,666320,1027500,355000,395000,349900,785000,332000,550000,320000,257500,349000,282980,275000,307000,205000,660340,313850,1545500,425000,485000,319900,669500,749500,782500,500000,880000,550000,350000,462000,422740,675000,350000,719000,1665000,410000,659000,1719440,900000,1380000,985000,300000,253000,499750,714950,360000,350000,264000,268000,325000,720000,505000,343750,,500000,590000,785000,377720,318250,420000,1050000,622500
44044,706900,1028220,353500,415000,381000,805000,283500,570000,322000,263500,340000,285840,265500,309500,249000,692630,329000,1512500,380750,524000,335000,665000,832500,867000,475000,930000,538750,392000,486500,425000,625000,350000,732560,1663000,425000,666840,1812500,1020000,1400000,1050000,315000,260000,515000,715000,370000,335000,290000,280220,318000,741500,525500,332400,,506000,615000,812500,385000,325000,435000,1068000,640000
44075,712430,1050000,359900,403300,392000,783000,308000,588000,325000,347520,345000,292000,264000,307500,272500,766010,331120,1550000,457500,500250,300500,875000,860000,900000,478750,915000,530000,412000,480000,439000,687000,359900,735000,1665000,435000,684500,1772500,1000000,1402500,1062500,331500,267950,499950,715000,375000,351000,285000,275000,325000,787500,530000,342000,,527000,630000,838500,390000,349900,445000,1060000,656750
44105,711300,1049000,366500,401500,393640,787250,325000,559000,331500,287500,379500,295000,290500,325000,194500,728160,302750,1468500,375000,529500,322500,844500,850000,749380,492500,930000,548000,385000,485000,440000,634000,365000,749000,1625000,431440,700500,1680000,1037500,1442500,1060000,344900,286000,508000,720000,377000,346050,283500,283000,349500,750000,517250,350000,,520000,632710,850000,395000,344000,445000,1100000,657750
44136,698980,1049040,360000,405000,407120,810000,308750,585000,323500,334750,351000,290000,265000,317000,231250,664160,320000,1425000,374000,494000,315500,806000,850000,824500,466250,930000,552650,385000,490000,442500,665590,380250,740000,1697500,441500,699500,1650000,955000,1383000,1050000,327250,263000,505250,715000,389000,370000,371000,280000,337500,760000,511000,352500,,520000,630000,825000,400000,340000,450000,1100000,657820
44166,717930,1060000,355000,408460,397500,763000,346000,538350,325500,297500,370000,300000,281750,306950,215000,709500,335000,1459000,380000,540000,315000,880000,785000,842000,508000,950000,559000,305000,488250,442250,729500,378500,730000,1581000,435750,711000,1700000,970000,1375000,1070000,307500,228000,510000,720000,380000,369900,273250,295000,330000,740000,515000,360000,,520000,625250,825000,395000,325000,450000,1058000,650000
44197,699920,1060000,386250,420000,398500,765000,399000,600000,325000,247500,366000,302000,278750,300000,249500,697660,325000,1350000,400000,517500,307000,1112500,860000,835000,525000,971000,581000,315000,495500,450000,695000,390000,730000,1672500,425000,698000,1605000,920000,1375000,1110000,329000,257000,510000,715000,385000,350000,250000,306920,350500,776000,485000,395000,,515000,630000,829900,387250,335000,457000,1050000,650000
44228,699000,1100000,406280,397000,441500,817500,359000,577500,350000,319500,360000,295000,280000,326500,208250,664120,354500,1540000,397500,525000,318750,1435000,820000,931500,519500,995000,599500,329500,519500,463000,700000,389900,765000,1786400,436300,700000,1900000,1174080,1486250,1058000,329950,322500,509750,740000,405000,395000,299000,288500,375000,750000,520000,370000,,530000,649000,828500,405000,335000,470000,1151500,675000
44256,758990,1163000,430000,406000,435850,920000,309000,652500,350000,325000,359000,310000,292500,333000,252000,668220,365000,1627500,421360,510000,318000,1700000,931000,929000,530000,1025000,610000,385000,535000,485000,765000,412000,800000,1755000,457750,737500,1985000,1075000,1600000,1100000,345000,259500,549000,765000,407500,364250,299000,306650,343600,770750,530000,359500,,552500,680000,871840,415000,350000,495000,1225000,705000
44287,814010,1300000,415000,438500,475000,990000,364170,654750,355000,302500,425000,315000,305000,324950,253000,718440,378000,1610000,343200,528000,325000,974000,840000,950000,555000,1100000,625000,400000,545500,490000,722500,405000,825120,1800000,490000,799950,2001000,1100000,1650000,1265000,350000,302500,555000,777500,419000,410000,362000,309600,367000,865000,566000,384700,,570000,725000,925620,435000,367250,500000,1328440,750000
44317,818260,1312500,427500,449000,473800,1015000,415000,688000,361500,384000,400000,317000,315000,360000,247450,725680,360000,1632500,415000,602500,350000,1140000,887000,837500,563250,1100000,663450,423000,560000,500000,810000,410000,851000,1900000,500000,775000,2075000,1299000,1675000,1300000,360000,289000,579000,780000,440000,410000,348000,324350,390700,806000,617500,400000,,592000,725000,900000,445000,365000,510000,1340000,752250
44348,819630,1300000,461000,438000,488280,990000,358500,702000,375000,310000,420000,325000,295000,335000,244950,796120,357500,1712500,409700,582500,360000,822500,862500,955500,566000,1138000,670500,395000,575000,525000,794690,435000,865000,1950000,515000,799000,2275000,935000,1750000,1175000,365000,300000,575000,825000,430000,395000,318500,335000,413820,840000,616000,430100,,600000,737500,890000,452000,380000,525000,1350000,766000
44378,811170,1300000,416000,454500,463500,940000,355000,655000,370000,320000,413000,330000,320000,351000,215000,809750,390000,1750000,382000,650000,357500,805000,828500,939000,570000,1090000,650000,454500,570000,514000,781000,440000,860000,1852500,506000,795000,2110000,838000,1670000,1185000,370000,350000,590000,761700,430000,405000,402500,330000,395000,825000,587990,420000,,600000,731000,869500,451950,400000,529000,1300750,760000
